"n"	"lambda"	"maxfitness"	"alpha"	"Q"	"m"
"346"	7	0.341340919939761	0.29082733176623	6.93395853613038	4.54344712314196	7
"347"	1	0.276049102648141	1.36259628749004	4.62359849316999	2.31147362582851	1
"348"	1	0.156349538258257	0.819626670494338	5.52174414482433	3.89027024270035	1
"349"	4	0.00818431060761213	3.20566209994546	1.3729291358497	5.7947855197126	4
"350"	5	0.176996485321763	2.80596061803901	7.15546329990029	0.973049244959839	5
"351"	5	0.235712339161875	0.390609056942739	7.48889593717176	5.98556561965961	5
"352"	2	0.189382369435372	1.13333580256582	2.94662386649288	3.75019028305542	2
"353"	5	0.0512398402797297	3.82384758163018	4.02531173923053	1.08652318932582	5
"354"	2	0.0102425768040121	1.07086470728296	6.38295129674952	5.84641813545022	2
"355"	4	0.297189004329925	2.27716225398731	2.70127558137756	4.11368852341548	4
"356"	3	0.300554026800031	1.28252063397388	3.2498016936006	1.31819135358091	3
"357"	5	0.363377560285812	3.17772245635716	6.15353672080673	3.69498597469646	5
"358"	2	0.519501576174922	1.2930249952903	5.49223474003375	3.60882868815679	2
"359"	3	0.42203714137239	1.30120784265528	0.628525180090219	2.70200219016988	3
"360"	7	0.85366649399127	4.7667508770888	8.75957168678287	5.37126106314827	7
"361"	1	0.136873016413301	0.368894993104619	7.5402147078421	4.18149094597902	1
"362"	1	0.135890745092183	0.524847734419501	4.59280580810737	5.77045444084797	1
"363"	3	0.102750954125077	0.250100193341922	2.42077281547245	4.78150387096684	3
"364"	1	0.240097237556222	0.0808334768468443	1.07749770167284	2.64709778199904	1
"365"	1	0.674001230265866	0.507009118208854	5.92681196192279	1.32948037073947	1
"366"	8	0.0984018811024726	1.16474260244181	2.84687587479129	5.24195839010645	8
"367"	2	0.0320136447437108	1.46171217661644	3.17418167926371	1.00408231886104	2
"368"	1	0.332048014907127	0.772095026886493	7.68409053029027	3.47691970854066	1
"369"	4	0.606873264875183	2.01729464841936	7.96662760840263	1.07513222226407	4
"370"	1	0.0203346538357437	0.383126246399036	1.02988568288274	4.35566307080444	1
"371"	11	0.0306516140699387	0.866647751519415	3.79884572844021	1.31399507133756	11
"372"	4	0.20099358986223	0.0782807461640345	4.97998611598741	4.06942210288253	4
"373"	7	0.00514654433354735	3.87459616884118	9.01649622109253	3.6511329242494	7
"374"	5	0.418337820072599	0.77146036358148	4.97483205145691	1.25601119676139	5
"375"	3	0.194525122447851	5.56753550403188	5.47509652476292	3.76519292464945	3
"376"	1	0.208412219446522	10.739468564262	9.87225155017804	5.48726671969052	1
"377"	2	0.137487961258739	1.3515438975682	7.38835270088166	1.83104171627201	2
"378"	9	0.0537332436069846	0.832282434662297	5.39933635808993	3.27471121563576	9
"379"	4	0.210703965873939	0.0235781854343549	1.45057132644579	4.64085179171525	4
"380"	1	0.176625664666825	1.78188933449826	5.87799601098523	4.86982424138114	1
"381"	1	0.0510552969761193	2.63606314546816	5.7044010565849	2.59519472427201	1
"382"	4	0.000327582560811472	10.952050358069	1.28681806579698	2.58518152218312	4
"383"	5	0.178690623669865	0.809066002656147	5.00505579912569	3.16441426321398	5
"384"	5	0.219544048412683	3.08648499109235	3.4213147232309	5.64875964215025	5
"385"	9	0.202646605103257	1.84864563117358	4.47469434752129	2.32747996039689	9
"386"	2	0.00330137283536314	3.00234670336685	7.45320206708275	2.37478054338135	2
"387"	13	0.140679745256634	4.28418150054608	3.03288441270124	2.82333287072834	13
"388"	2	0.714212563542523	4.81080133496769	2.48564221463166	4.55038294102997	2
"389"	5	0.320707764372144	2.5437410743363	4.9420765629271	1.68617674324196	5
"390"	7	0.332537135092502	2.57343754122503	7.98611010850873	4.0587628360372	7
"391"	1	0.586978945102463	1.48444007499803	4.13263368967455	1.9817907391116	1
"392"	10	0.139063449287514	1.26523332888504	6.63602156690322	4.41597524180543	10
"393"	5	0.165381022348049	0.302023185661842	9.96048600545619	4.98265393427573	5
"394"	9	0.194450623347404	1.74057275449142	7.21314404571895	5.41340942459647	9
"395"	1	0.0679224140010774	0.913183572058226	5.07527563928161	3.68775695527438	1
"396"	9	0.0181014302186668	1.73081595870949	9.80705016772263	2.28706682054326	9
"397"	1	0.0796163591556251	0.108876205876453	6.55708403615281	3.28297313011717	1
"398"	22	0.293333299094069	0.426315457171638	0.575299684866332	3.0325928783277	22
"399"	4	0.00777696029881235	0.0908094353115805	9.65229712899309	1.36128235817887	4
"400"	3	0.148372222616774	0.275205759350807	3.96430566296913	1.13578666746616	3
"401"	1	0.249335546224358	3.70325736959346	8.02649724590592	1.91559833439533	1
"402"	2	0.0580569832585752	2.57674247786897	0.907729102205485	4.03534233744722	2
"403"	12	0.167240324635711	1.6988252783514	6.02176815578714	3.16307494603097	12
"404"	4	0.074652916082321	1.27357683183513	8.8106528948294	5.15725943166763	4
"405"	3	0.26181275769228	0.224732931746513	8.75269011557102	4.20294082630426	3
"406"	4	0.294893828390126	1.40440866705008	0.465890577249229	1.88214564544614	4
"407"	12	0.390855473263149	1.12965610236442	8.13798476313241	2.84046157111879	12
"408"	5	0.150514917998555	2.39801174479161	1.7488348598592	4.92016896244604	5
"409"	14	0.258282555445077	2.22827464833	9.93846068654675	1.27498208847828	14
"410"	11	0.254086526102367	0.723443619576382	4.17378225235734	4.08029588928912	11
"411"	1	0.194902854404392	0.0401282508982619	1.3793530538911	4.20018642453942	1
"412"	7	0.0364274052177512	5.58493331867715	2.13328227440361	4.44167041685432	7
"413"	3	0.0932042790576816	0.454021175747295	1.87556164264679	3.97458981350064	3
"414"	2	0.452071533711168	0.273860236213775	5.10525094231125	5.84039416688029	2
"415"	6	0.282364011962293	2.48786150944262	2.73406328721903	5.52832305454649	6
"416"	4	0.0448102337308228	1.07871831953402	8.26924674394541	5.02333620225545	4
"417"	1	0.244056401020827	0.0728983666755719	0.658497011754662	4.22608457098249	1
"418"	2	0.0190742815844715	2.62319811969606	3.09703207446728	0.714246756630018	2
"419"	1	0.802419782760454	0.202924212684525	4.71941316071898	3.64256509731058	1
"420"	4	0.307606497390156	0.936968893991592	1.93652025847696	3.30976528755855	4
"421"	8	1.04222177000423	2.71492751616188	3.32545764555689	4.52760122844484	8
"422"	2	0.00379048017784953	0.791261158779275	5.37160447668284	4.034402749734	2
"423"	3	0.0278760094195604	1.15090584419606	4.16281382860616	0.827019603806548	3
"424"	12	0.492043420274682	0.254797195576627	8.58191035306081	2.84355415566824	12
"425"	1	0.485287373115249	2.48173296186205	8.11537890795153	4.07378080219496	1
"426"	5	0.274508053428474	1.93817803302955	2.48527401019819	5.73373631108552	5
"427"	6	0.178818778871539	0.429165718640423	6.0175971675897	4.09459539758973	6
"428"	2	0.0414814023117385	0.110958575455329	0.548490283032879	0.949086001724936	2
"429"	6	0.100366931688041	1.506232356425	1.11597950905561	1.92157559166662	6
"430"	1	0.561300973688407	6.16254676288329	3.7715612658998	1.70947525231168	1
"431"	6	0.0609118251744843	0.713983664954632	8.3297032749746	0.807538292836398	6
"432"	1	0.377315555868631	0.745621620043744	8.79296442898922	4.54432048625313	1
"433"	3	0.310080279020553	3.11866296434176	3.68318280198146	4.43454151740298	3
"434"	4	0.180935410774293	0.0138852689215791	0.257449408969842	3.96152673510369	4
"435"	6	0.465737729121871	0.285865906805782	4.71797463020775	1.23488018056378	6
"436"	4	0.125251495745033	0.91453771598931	8.81650900263339	4.78631992533337	4
"437"	6	0.536594126720853	4.92922713811173	1.00397432046011	1.81724437011871	6
"438"	2	0.0146600370295346	2.04639242276829	7.05931465290487	2.44661614089273	2
"439"	3	0.415478332696443	4.81268570533415	9.60788396862336	4.8700327409897	3
"440"	1	0.244957798152211	0.427390438563245	0.487694680760615	3.8410949355457	1
"441"	15	0.00258385136352234	0.8973725954694	1.61352614082862	1.515394868562	15
"442"	4	0.172523951922887	0.337177014715512	6.98180191242136	0.551624403451569	4
"443"	8	0.232721730126979	1.3783402107265	2.82335412779357	2.35131966078188	8
"444"	3	0.021613269392401	3.12129268296147	9.05932300675195	0.742416194989346	3
"445"	6	0.271107698223534	0.720703402652885	9.79369801096618	1.29485582455527	6
"446"	1	0.0517632101191253	0.549988420731321	1.50641189604066	4.08907207113225	1
"447"	2	0.0803594042948846	0.492653496351149	5.33762973221019	1.41141251614317	2
"448"	1	0.00249107666313648	0.653872424449996	4.88749584534671	3.34878345415927	1
"449"	1	0.0841270258650184	0.144805923013334	0.419220630731434	0.630305451690219	1
"450"	1	0.153561793818119	1.33009149815262	1.53307247173507	2.48558780620806	1
"451"	12	0.266929939380827	2.2721242106046	1.55821738161612	4.52088826533873	12
"452"	7	0.024827075842768	2.34436490804957	6.65494622830302	5.06214235792868	7
"453"	1	0.107156871818006	4.37408779168929	4.24123030651826	2.24452256236691	1
"454"	1	0.138164124917239	0.0868239845942169	6.06938414613251	1.00007377180737	1
"455"	9	0.197364253728631	1.36549908984838	5.38873015954159	1.69552598847076	9
"456"	6	0.0911491822451353	0.0407414583857679	7.16698286626488	3.93492501100991	6
"457"	2	0.179254046177745	1.15096777905119	9.10922225182876	2.76022576668765	2
"458"	4	0.673872418668041	0.904320885114859	4.37144165306818	4.66177459002938	4
"459"	6	0.0970817076042295	2.29604202102613	5.65777302230708	5.23358499957249	6
"460"	3	0.141997871353271	2.93854126682179	7.13784971504938	3.55895699502435	3
"461"	8	0.0647413281201505	5.20791566988952	9.19126167327631	4.17007411399391	8
"462"	1	0.248037966704907	2.427379754048	6.03807052348275	1.93752126826439	1
"463"	1	0.0681327516756037	0.926888397742605	5.54857068681158	4.70400335837621	1
"464"	14	0.169101468810965	3.33028706805062	0.512511431379244	4.70418297220021	14
"465"	12	0.12195952758193	0.602284558117575	2.58128447104245	3.45806867035571	12
"466"	9	0.246919872044566	0.932911669579656	1.79856574602891	3.86459965456743	9
"467"	2	1.01165692539592	5.93582822310647	9.73235809816979	4.86910416872706	2
"468"	12	0.196925412391607	2.05135414024336	0.103659655642696	2.14521965454333	12
"469"	10	0.0736383961309872	0.457753239392039	5.95677736487705	0.823983590933494	10
"470"	4	0.189197742252882	3.60069330932815	5.62861644283403	3.64153745258227	4
"471"	25	0.239153173743727	0.5924557757028	7.12844373295084	0.736927851103246	25
"472"	5	0.0151544303846273	3.02126716563299	7.19287644773722	1.52334807126317	5
"473"	3	0.268962121932747	0.549312882087304	2.24797213063575	0.898949750815518	3
"474"	5	0.173042067318203	0.839944239541314	0.358257474005222	5.69748837279622	5
"475"	4	0.112186507415026	2.26309411646571	3.82377537449356	2.89835138793569	4
"476"	33	0.0977938652003815	0.0942115524583758	4.07686387738213	0.551721115829423	33
"477"	12	0.029876665212214	3.88505726706559	7.90152450753376	5.43492110772058	12
"478"	8	0.458721409940367	0.741492689711947	6.50954322644975	5.92641508951783	8
"479"	1	0.393241805938964	1.2457700897571	4.45903264724184	5.86041404912248	1
"480"	3	0.446071628083415	2.74653868634316	3.80745218552183	0.558392452774569	3
"481"	6	0.320039103908424	1.62610167216505	2.87868967829272	2.66829881200101	6
"482"	8	0.0594595888629556	0.181917108466541	7.47774639851414	5.85199582460336	8
"483"	1	0.720857946788148	0.886705127249052	7.29744289487135	1.44186385720968	1
"484"	2	0.0303703674226869	2.15029018494731	2.18452952250373	0.921476988820359	2
"485"	6	0.768306766035867	3.2995308261445	4.67075123144314	1.74774013087153	6
"486"	8	0.0190728056244552	1.05934196498644	2.47045117707457	2.84710911894217	8
"487"	13	0.348383860645776	1.32110855162119	8.61780441212468	2.74984589684755	13
"488"	10	0.188163664621639	1.44671016082846	5.19869797974825	5.23504836671054	10
"489"	4	0.119093304872513	1.15277943721122	7.85658493745141	1.96429250505753	4
"490"	4	0.442171778877206	2.03204018627994	6.38306248646695	5.16566539090127	4
"491"	5	0.3425975937663	0.948606991896281	8.44395131585188	5.61934307857882	5
"492"	5	0.220256715632024	0.458301879665407	7.49465338306036	4.3901225120062	5
"493"	2	0.126540227234364	3.95713473110339	9.07126644155942	4.98827486566734	2
"494"	1	0.47082467858953	2.18253345526718	2.20118879540823	4.86930701206438	1
"495"	4	0.0193544114008546	4.29548592677529	3.42538841408677	3.76529609621502	4
"496"	1	1.08407758207698	1.12590941126915	1.10352460108697	4.01355519378558	1
"497"	13	0.269193868516924	5.24348388590181	4.26108839404769	2.03159914782736	13
"498"	13	0.400045200047975	4.23281053561419	9.87958882220555	5.11792116775177	13
"499"	10	0.250779014817419	4.20364647522111	7.65434485368896	0.912409495562315	10
"500"	15	0.053732901532203	1.13725719756633	6.6290897507919	2.30662777519319	15
"501"	5	0.186444330020788	1.89605421857515	9.07783695217222	2.29200660216156	5
"502"	5	0.0921237521804869	4.04111537778436	4.03022076594643	4.4875338638667	5
"503"	3	0.168489180599537	0.381632894611492	9.02556077390909	5.89197339187376	3
"504"	7	0.174648201829734	2.59005412046172	0.518634566920809	5.68961975676939	7
"505"	2	0.186837792760673	2.25203732339636	7.01940799071453	0.87067758908961	2
"506"	1	0.0359374433755875	1.18806781095643	2.97646031491458	2.4662286627572	1
"507"	2	0.135784680768847	0.0779754868907014	6.83532104936894	5.27909428486601	2
"508"	12	0.269096079460325	3.77715382742318	6.01324874330312	1.76302012056112	12
"509"	7	0.14911957065666	2.46142379520764	7.23479171881918	3.04530948738102	7
"510"	2	0.0484986087392616	2.07011532032571	2.72198963011615	3.16345860436559	2
"511"	5	0.0487817595712841	0.666251054948371	9.99429538063705	5.69664786139037	5
"512"	1	0.0784391087479889	1.00116709851829	5.67158055948093	4.17884328472428	1
"513"	12	0.736615849616838	0.935466084855864	2.26063276885543	4.26975362293888	12
"514"	7	0.282232247276192	0.374235887854938	6.17738234663848	0.953508057165891	7
"515"	6	0.000673725662584067	2.26944676345023	5.9830092915101	1.84607620432507	6
"516"	4	0.0383451119065285	2.02373431808289	9.50762497629039	3.31576925620902	4
"517"	6	0.0167066290043294	1.50411825920611	6.99690560111776	0.72304389369674	6
"518"	4	0.00239416211843491	2.72268601324717	6.16709707418922	1.89071831421461	4
"519"	3	0.226250467999818	1.77150799863762	6.33848822109867	2.12681748508476	3
"520"	13	0.305112008933107	4.86668144529115	9.33695275464561	2.9710102181416	13
"521"	10	0.160389401196482	2.30751329332343	1.22941870801151	5.0812753184	10
"522"	6	0.0117053401273919	2.62076302423154	6.35519542926922	5.92766225186642	6
"523"	4	0.0627523635652129	1.92921322241707	5.78258070026059	1.96766106237192	4
"524"	7	0.358949210477953	0.229957947677678	3.1386527266819	2.7469532500254	7
"525"	2	0.123099595494568	1.2974153429506	5.40644339977298	4.88502098130994	2
"526"	4	0.366515772772913	2.47026295943464	4.99491692332085	2.07384147355333	4
"527"	15	0.0302199494093657	1.82068175246346	8.54985280716792	5.10068076080643	15
"528"	8	0.0713840246200561	0.486252579328123	9.75385261399206	2.40526708727702	8
"529"	3	0.152169272108915	4.84905727857383	0.949093707813881	4.33438030979596	3
"530"	5	0.447779090304799	0.547538183937514	3.69335214789026	0.813416124205105	5
"531"	9	0.244060103028061	3.65849115438613	9.24881915566511	1.96211488416884	9
"532"	3	0.132221795991063	4.94811045980668	9.19360075106379	2.13761402119417	3
"533"	2	0.274729369386079	7.96838393434663	7.08072807108983	2.89007961563766	2
"534"	12	0.695115063669992	1.27282111787507	4.52970933611505	5.44676681235433	12
"535"	1	0.478822908897824	0.808423184905349	3.96230047703721	3.35584823682439	1
"536"	4	0.0428949229280679	2.79882355004005	0.625750093301758	3.63056622387376	4
"537"	4	0.0458714831620455	0.234799461949945	0.725134787964635	2.0263950440567	4
"538"	16	0.0533669674769044	1.33629396179468	2.48544969446957	1.19899747322779	16
"539"	9	0.278452052342536	2.13379288772909	0.978643644135445	2.64941284630913	9
"540"	12	0.0517261860892177	1.69716986030608	2.3038534092484	2.09271132969297	12
"541"	4	0.156491159420639	0.0989063936871719	6.80693310990464	0.921456824988127	4
"542"	2	0.209282949689289	0.254862881894232	0.182726382953115	4.98937860946171	2
"543"	2	0.1057348145172	1.42927990377438	8.47966478324961	1.56210799585097	2
"544"	4	1.00358096779471	0.688747774582458	6.71638563282322	0.980727445567027	4
"545"	2	0.400042320398574	2.22362854241797	2.05118141255807	4.2311183437705	2
"546"	6	0.0920119411312044	2.64898578993169	2.4603568158811	5.32606956758536	6
"547"	2	0.038243519885342	2.67311041885966	7.57814135265071	5.03791139775421	2
"548"	3	0.00485159021749345	4.90409780165321	2.89415260488167	5.03101329773199	3
"549"	3	0.00236750381123813	0.300767828444484	3.04193554336671	2.31468455540016	3
"550"	13	0.00932174175977707	1.08529728059551	5.51793115211185	5.26640168647282	13
"551"	3	0.0106307422742248	0.871598796044666	6.66641984172165	4.14760448364541	3
"552"	2	0.21290708798075	1.07766793004917	6.74109444841743	3.15823329566047	2
"553"	3	0.0856729652732611	0.791161841481344	6.17106028527487	3.32708490663208	3
"554"	1	0.164933296843412	0.382483463683188	5.75972982340027	2.72327591932844	1
"555"	10	0.383709390072112	1.53913217291593	7.2242711795494	3.44250878551975	10
"556"	4	0.243653221785377	0.161858528407117	9.31916473254096	1.20298994274344	4
"557"	6	0.0283561167628938	2.72470276787308	1.70904908922967	2.38932112511247	6
"558"	2	0.226229615314844	2.81051233709814	6.79146567699499	4.15496523899492	2
"559"	2	0.0457411972805858	0.0251359827445744	1.58610634114593	2.07874565152451	2
"560"	4	0.113594508357346	2.89818772819956	8.7651689427672	1.38527505064849	4
"561"	4	0.763477749708009	4.27189239568208	3.76352419799659	3.29102355998475	4
"562"	3	0.00129322772845626	3.28883374611806	6.87737641977146	4.66647372592706	3
"563"	6	0.195591779831317	1.9773360576248	5.79978102208115	1.08834891894367	6
"564"	7	0.261464064746144	1.80834761407258	3.8481560169952	1.9585766796954	7
"565"	2	0.377072476625091	4.24895609021457	2.92128292820416	5.02536442945711	2
